corp_id,corp_name,school_id,school_name,ilearn_rate
5385,Indianapolis Public Schools,5534,Eleanor Skillen School 34,2.60%
5385,Indianapolis Public Schools,5538,Center for Inquiry School 70,38.50%
5385,Indianapolis Public Schools,5539,William McKinley School 39,53.50%
5385,Indianapolis Public Schools,5543,James Whitcomb Riley School 43,4.20%
5385,Indianapolis Public Schools,5546,Daniel Webster School 46,10.50%
5385,Indianapolis Public Schools,5549,William Penn School 49,10.20%
5385,Indianapolis Public Schools,5551,James Russell Lowell School 51,0.00%
5385,Indianapolis Public Schools,5554,Brookside School 54,10.60%
5385,Indianapolis Public Schools,5555,IPS/Butler Lab at Eliza Blaker 55,2.20%
5385,Indianapolis Public Schools,5556,Francis W Parker School 56,11.10%
5385,Indianapolis Public Schools,5557,George W Julian School 57,7.70%
5385,Indianapolis Public Schools,5558,Ralph Waldo Emerson School 58,2.90%
5385,Indianapolis Public Schools,5560,IPS/Butler Lab at William Bell 60,24.60%
5385,Indianapolis Public Schools,5565,Raymond F Brandes School 65,5.30%
5385,Indianapolis Public Schools,5570,Edison School of the Arts 47,20.00%
5385,Indianapolis Public Schools,5574,Theodore Potter School 74,0.00%
5385,Indianapolis Public Schools,5577,Merle Sidener Gifted Academy,73.70%
5385,Indianapolis Public Schools,5579,Carl Wilde School 79,3.70%
5385,Indianapolis Public Schools,5582,Christian Park School 82,11.80%
5385,Indianapolis Public Schools,5583,Floro Torrence School 83,20.00%
5385,Indianapolis Public Schools,5587,George Washington Carver School 87,30.30%
5385,Indianapolis Public Schools,5588,Anna Brochhausen School 88,10.00%
5385,Indianapolis Public Schools,5590,Ernie Pyle School 90,25.80%
5385,Indianapolis Public Schools,5591,Rousseau McClellan School 91,34.80%
5385,Indianapolis Public Schools,5596,Meredith Nicholson School 96,17.50%
5385,Indianapolis Public Schools,5601,H L Harshman Middle School,
5385,Indianapolis Public Schools,5605,Charles Warren Fairbanks Sch 105,5.70%
5385,Indianapolis Public Schools,5606,Robert Lee Frost School 106,3.70%
5385,Indianapolis Public Schools,5607,Lew Wallace School 107,13.00%
5385,Indianapolis Public Schools,5609,Jonathan Jennings School 109,9.50%
5385,Indianapolis Public Schools,5614,Paul I Miller School 114,12.00%
5385,Indianapolis Public Schools,5619,George S Buck School 94,12.50%
5385,Indianapolis Public Schools,5623,Arlington Woods School 99,2.40%
5385,Indianapolis Public Schools,5635,Center For Inquiry School 2,49.00%
5385,Indianapolis Public Schools,5659,Center for Inquiry School 84,70.40%
5385,Indianapolis Public Schools,5662,Clarence Farrington School 61,8.30%
5385,Indianapolis Public Schools,5668,Center for Inquiry School 27,26.00%
5385,Indianapolis Public Schools,5674,Frederick Douglass School 19,8.50%
5390,Southside Sp Srvs Of Marion Co,5320,RISE Learning Center,0.00%
5400,School Town of Speedway,5889,Speedway Junior High School,
5400,School Town of Speedway,5893,James A Allison Elementary Sch 3,50.00%
5400,School Town of Speedway,5897,Carl G Fisher Elementary School 1,52.90%
5400,School Town of Speedway,5901,Arthur C Newby Elementary School 2,81.50%
5400,School Town of Speedway,5905,Frank H Wheeler Elementary Sch 4,48.20%
5455,Culver Community Schools Corp,5245,Culver Community Middle/High Sch,27.70%
5455,Culver Community Schools Corp,5928,Culver Elementary School,
5470,Argos Community Schools,5936,Argos Community Elementary,
5470,Argos Community Schools,5937,Argos Comm Jr-Sr High School,28.60%
5480,Bremen Public Schools,5943,Bremen Elementary/Middle School,53.70%
5485,Plymouth Community School Corp,5933,Menominee Elementary School,
5485,Plymouth Community School Corp,5949,Lincoln Junior High School,
5485,Plymouth Community School Corp,5956,Riverside Intermediate,39.70%
5485,Plymouth Community School Corp,5961,Jefferson Elementary School,
5485,Plymouth Community School Corp,5965,Washington Discovery Academy,
5485,Plymouth Community School Corp,5969,Webster Elementary School,
5495,Triton School Corporation,5922,Triton Elementary School,32.50%
5495,Triton School Corporation,5923,Triton Jr-Sr High School,
5520,Shoals Community School Corp,5989,Shoals Community Elementary School,
5520,Shoals Community School Corp,5991,Shoals Middle School,21.60%
5525,Loogootee Community Sch Corp,5997,Loogootee Elementary School,
5525,Loogootee Community Sch Corp,6001,Loogootee Middle School,52.30%
5615,Maconaquah School Corp,6033,Maconaquah Middle School,12.80%
5615,Maconaquah School Corp,6035,Maconaquah Elementary School,
5620,North Miami Community Schools,6049,North Miami Middle/High School,
5620,North Miami Community Schools,6051,North Miami Elementary School,23.70%
5625,Oak Hill United School Corp,2305,Oak Hill Junior High School,
5625,Oak Hill United School Corp,2306,Swayzee Elementary School,46.20%
5625,Oak Hill United School Corp,6081,Sweetser Elementary School,
5635,Peru Community Schools,6085,Peru Jr/Sr High School,
5635,Peru Community Schools,6093,Blair Pointe Upper Elementary,33.90%
5705,Richland-Bean Blossom C S C,6147,Edgewood Junior High School,32.80%
5705,Richland-Bean Blossom C S C,6153,Edgewood Intermediate School,
5740,Monroe County Community Sch Corp,6123,Unionville Elementary School,75.80%
5740,Monroe County Community Sch Corp,6134,Lakeview Elementary School,62.30%
5740,Monroe County Community Sch Corp,6157,Grandview Elementary School,24.30%
5740,Monroe County Community Sch Corp,6162,Highland Park Elementary School,31.30%
5740,Monroe County Community Sch Corp,6164,Summit Elementary School,40.00%
5740,Monroe County Community Sch Corp,6170,Tri-North Middle School,
5740,Monroe County Community Sch Corp,6172,Lora L Batchelor Middle School,
5740,Monroe County Community Sch Corp,6173,Binford Elementary School,52.90%
5740,Monroe County Community Sch Corp,6181,Arlington Heights Elementary Sch,29.80%
5740,Monroe County Community Sch Corp,6187,Childs Elementary School,76.20%
5740,Monroe County Community Sch Corp,6189,Clear Creek Elementary School,30.00%
5740,Monroe County Community Sch Corp,6197,Fairview Elementary School,50.00%
5740,Monroe County Community Sch Corp,6213,Marlin Elementary School,67.90%
5740,Monroe County Community Sch Corp,6220,Bloomington Graduation School,
5740,Monroe County Community Sch Corp,6223,Jackson Creek Middle School,
5740,Monroe County Community Sch Corp,6225,Templeton Elementary School,26.10%
5740,Monroe County Community Sch Corp,6226,University Elementary School,76.70%
5835,North Montgomery Com Sch Corp,6240,Pleasant Hill Elementary School,
5835,North Montgomery Com Sch Corp,6243,Lester B Sommer Elementary School,
5835,North Montgomery Com Sch Corp,6244,North Montgomery Middle School,60.90%
5835,North Montgomery Com Sch Corp,6246,Sugar Creek Elementary School,
5845,South Montgomery Com Sch Corp,6233,Ladoga Elementary School,
5845,South Montgomery Com Sch Corp,6258,Walnut Elementary School,
5845,South Montgomery Com Sch Corp,6261,Southmont Jr High School,60.40%
5845,South Montgomery Com Sch Corp,6269,New Market Elementary School,
5855,Crawfordsville Community Schools,6281,Crawfordsville Middle School,32.60%
5855,Crawfordsville Community Schools,6289,Mollie B Hoover Elementary School,
5855,Crawfordsville Community Schools,6301,Meredith Nicholson Elementary Sch,
5900,Monroe-Gregg School District,6315,Monrovia Middle School,28.80%
5900,Monroe-Gregg School District,6323,Monrovia Elementary School,
5910,Eminence Community School Corp,6325,Eminence Jr-Sr High School,10.50%
5910,Eminence Community School Corp,6327,Eminence Elementary School,
5925,MSD Martinsville Schools,6309,Green Township Elementary School,
5925,MSD Martinsville Schools,6332,John R. Wooden Middle School,
5925,MSD Martinsville Schools,6334,Bell Intermediate Academy,41.40%
5925,MSD Martinsville Schools,6337,Brooklyn STEM Academy,
5925,MSD Martinsville Schools,6341,Centerton Elementary School,
5925,MSD Martinsville Schools,6344,South Elementary School of Communications,
5925,MSD Martinsville Schools,6349,Charles L Smith Fine Arts Academy,
5925,MSD Martinsville Schools,6357,Paragon Elementary School,
5925,MSD Martinsville Schools,6361,Poston Road Elementary School,
5930,Mooresville Con School Corp,6373,Paul Hadley Middle School,
5930,Mooresville Con School Corp,6375,Neil Armstrong Elementary School,30.00%
5930,Mooresville Con School Corp,6381,Newby Memorial Elementary School,46.70%
5930,Mooresville Con School Corp,6385,North Madison Elementary School,42.60%
5930,Mooresville Con School Corp,6387,Northwood Elementary School,48.30%
5930,Mooresville Con School Corp,6393,Waverly Elementary School,29.40%
5945,North Newton School Corp,6397,Morocco Elementary School,34.60%
5945,North Newton School Corp,6405,Lake Village Elementary School,53.60%
5945,North Newton School Corp,6409,Lincoln Elementary School,40.00%
5945,North Newton School Corp,6411,North Newton Jr-Sr High School,
5995,South Newton School Corp,6431,South Newton Elementary School,
5995,South Newton School Corp,6433,South Newton Middle School,27.30%
6055,Central Noble Com School Corp,6453,Central Noble Junior Senior HS,34.50%
6055,Central Noble Com School Corp,6454,Central Noble Elementary School,
6060,East Noble School Corporation,6457,Avilla Elementary School,
6060,East Noble School Corporation,6461,East Noble Middle School,30.10%
6060,East Noble School Corporation,6465,Rome City Elementary School,
6060,East Noble School Corporation,6477,North Side Elementary School,
6060,East Noble School Corporation,6478,South Side Elementary School,
6060,East Noble School Corporation,6485,Wayne Center Elem School,
6065,West Noble School Corporation,6509,West Noble Middle School,34.80%
6065,West Noble School Corporation,6510,West Noble Elementary School,
6080,Rising Sun-Ohio Co Com,6511,Ohio County Elementary School,
6080,Rising Sun-Ohio Co Com,6512,Ohio County Middle School,16.70%
6145,Orleans Community Schools,6573,Orleans Jr-Sr High School,
6145,Orleans Community Schools,6577,Orleans Elementary School,30.90%
6155,Paoli Community School Corp,6581,Paoli Jr & Sr High School,
6155,Paoli Community School Corp,6587,Throop Elementary School,29.10%
6160,Springs Valley Com School Corp,6589,Springs Valley Comm High School,34.70%
6160,Springs Valley Com School Corp,6591,Springs Valley Elementary School,
6195,Spencer-Owen Community Schools,6597,Owen Valley Middle School,
6195,Spencer-Owen Community Schools,6601,Patricksburg Elementary School,50.00%
6195,Spencer-Owen Community Schools,6605,Gosport Elementary School,47.60%
6195,Spencer-Owen Community Schools,6617,Spencer Elementary School,34.70%
6195,Spencer-Owen Community Schools,6619,McCormick's Creek Elementary Sch,40.00%
6260,Southwest Parke Com Sch Corp,6621,Rosedale Elementary School,40.50%
6260,Southwest Parke Com Sch Corp,6627,Riverton Parke Jr-Sr High School,
6260,Southwest Parke Com Sch Corp,6629,Montezuma Elementary School,21.40%
6325,Perry Central Com Schools Corp,6705,Perry Central Elementary School,32.60%
6325,Perry Central Com Schools Corp,6708,Perry Central Jr-Sr High School,
6340,Cannelton City Schools,6733,Cannelton Elementary & High School,6.30%
6350,Tell City-Troy Twp School Corp,6741,Tell City Jr-Sr High School,
6350,Tell City-Troy Twp School Corp,6745,William Tell Elementary School,24.00%
6375,North Central Parke Comm Schl Corp,6645,Rockville Elementary School,
6375,North Central Parke Comm Schl Corp,6647,Turkey Run Elementary School,
6375,North Central Parke Comm Schl Corp,6652,Parke Heritage Middle School,23.50%
6445,Pike County School Corp,6768,Pike Central Middle School,25.00%
6445,Pike County School Corp,6808,Winslow Elementary School,
6445,Pike County School Corp,6809,Petersburg Elementary School,
6455,Porter County Education Services,6811,Porter County Education Services,***
6460,MSD Boone Township,6814,Hebron Middle School,58.10%
6460,MSD Boone Township,6815,Hebron Elementary School,
6470,Duneland School Corporation,6817,Jackson Elementary School,
6470,Duneland School Corporation,6819,Brummitt Elementary School,
6470,Duneland School Corporation,6821,Liberty Intermediate School,68.50%
6470,Duneland School Corporation,6823,Liberty Elementary School,
6470,Duneland School Corporation,6926,Trojan Virtual Academy,***
6470,Duneland School Corporation,6927,Westchester Intermediate School,59.20%
6470,Duneland School Corporation,6928,Bailly Elementary School,
6470,Duneland School Corporation,6930,Chesterton Middle School,
6470,Duneland School Corporation,6941,Newton Yost Elementary School,
6510,East Porter County School Corp,6825,Morgan Township Middle/High School,50.80%
6510,East Porter County School Corp,6828,Morgan Township Elementary School,
6510,East Porter County School Corp,6833,Kouts Middle/High School,53.40%
6510,East Porter County School Corp,6835,Kouts Elementary School,
6510,East Porter County School Corp,6849,Washington Twp Middle/High School,58.60%
6510,East Porter County School Corp,6852,Washington Twp Elementary School,
6520,Porter Township School Corp,6837,Boone Grove Elementary School,
6520,Porter Township School Corp,6839,Boone Grove Middle School,43.30%
6520,Porter Township School Corp,6840,Porter Lakes Elementary School,
6530,Union Township School Corp,6843,Union Township Middle School,62.70%
6530,Union Township School Corp,6845,Union Center Elementary School,
6530,Union Township School Corp,6846,John Simatovich Elementary School,
6550,Portage Township Schools,6857,Wallace Aylesworth Elementary,
6550,Portage Township Schools,6859,William Fegely Middle School,26.80%
6550,Portage Township Schools,6861,Crisman Elementary School,
6550,Portage Township Schools,6865,Central Elementary School,
6550,Portage Township Schools,6869,Ethel R Jones Elementary School,
6550,Portage Township Schools,6871,Willowcreek Middle School,30.30%
6550,Portage Township Schools,6874,Rowena Kyle Elementary School,
6550,Portage Township Schools,6876,Paul Saylor Elementary School,
6550,Portage Township Schools,6877,George L Myers Elementary School,
6550,Portage Township Schools,6879,South Haven Elementary School,
6560,Valparaiso Community Schools,6885,Benjamin Franklin Middle School,68.40%
6560,Valparaiso Community Schools,6887,Thomas Jefferson Middle School,57.80%
6560,Valparaiso Community Schools,6888,Thomas Jefferson Elementary School,
6560,Valparaiso Community Schools,6891,Central Elementary School,
6560,Valparaiso Community Schools,6893,Flint Lake Elementary School,
6560,Valparaiso Community Schools,6897,Cooks Corners Elementary School,
6560,Valparaiso Community Schools,6903,Heavilin Elementary School,
6560,Valparaiso Community Schools,6913,Memorial Elementary School,
6560,Valparaiso Community Schools,6917,Northview Elementary School,
6560,Valparaiso Community Schools,6921,Parkview Elementary School,
6590,MSD Mount Vernon,6953,Mount Vernon Jr High School,33.70%
6590,MSD Mount Vernon,6961,West Elementary School,
6590,MSD Mount Vernon,6965,Farmersville Elementary School,
6590,MSD Mount Vernon,6969,Marrs Elementary School,
6600,MSD North Posey Co Schools,6973,North Posey Junior High School,
6600,MSD North Posey Co Schools,6985,North Elementary School,44.90%
6600,MSD North Posey Co Schools,6989,South Terrace Elementary,81.40%
6620,Eastern Pulaski Community Sch Corp,6994,Eastern Pulaski Elementary School,
6620,Eastern Pulaski Community Sch Corp,6996,Winamac Community Middle School,55.10%
6630,West Central School Corp,7027,West Central Elementary School,47.90%
6630,West Central School Corp,7031,West Central Middle School,
6705,South Putnam Community Schools,7055,Central Elementary School,
6705,South Putnam Community Schools,7056,South Putnam Middle School,40.00%
6705,South Putnam Community Schools,7057,Fillmore Elementary School,
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,
6715,North Putnam Community Schools,7045,Roachdale Elementary School,
6715,North Putnam Community Schools,7049,North Putnam Middle School,35.60%
6750,Cloverdale Community Schools,7079,Cloverdale Distance Learning Academy,16.40%
6750,Cloverdale Community Schools,7082,Cloverdale Elementary School,
6750,Cloverdale Community Schools,7085,Cloverdale Middle School,35.70%
6755,Greencastle Community School Corp,7093,Greencastle Middle School,43.70%
6755,Greencastle Community School Corp,7102,Tzouanakis Intermediate School,
6795,Union School Corporation,7117,Union Elementary School,23.50%
6795,Union School Corporation,7119,Union Junior & High School,
6795,Union School Corporation,7122,Indiana Digital Elementary,4.50%
6795,Union School Corporation,7131,Indiana Digital JR and High School,
6805,Randolph Southern School Corp,7113,Randolph Southern Elementary Sch,46.90%
6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,
6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,
6820,Monroe Central School Corp,7152,Monroe Central Elementary School,57.00%
6825,Randolph Central School Corp,7129,Lee L Driver Middle School,31.60%
6825,Randolph Central School Corp,7145,Willard Elementary School,
6825,Randolph Central School Corp,7146,Deerfield Elementary School,
6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High ,
6835,Randolph Eastern School Corp,7164,North Side Elementary School,47.10%
6865,South Ripley Com Sch Corp,7174,South Ripley Junior High School,52.20%
6865,South Ripley Com Sch Corp,7178,South Ripley Elementary School,68.80%
6895,Batesville Community School Corp,7219,Batesville Middle School,46.80%
6895,Batesville Community School Corp,7229,Batesville Intermediate School,
6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,
6900,Jac-Cen-Del Community Sch Corp,7203,Jac-Cen-Del Elementary School,25.90%
6910,Milan Community Schools,7207,Milan Middle School,
6910,Milan Community Schools,7209,Milan Elementary School,
6910,Milan Community Schools,7212,Milan Intermediate School,27.40%
6995,Rush County Schools,7233,Milroy Elementary School,43.80%
6995,Rush County Schools,7253,Arlington Elementary School,33.30%
6995,Rush County Schools,7271,Rushville Elementary School,43.80%
6995,Rush County Schools,7272,Rushville Elementary School West,12.80%
6995,Rush County Schools,7290,Benjamin Rush Middle School,
7150,John Glenn School Corporation,5916,Harold C Urey Middle School,
7150,John Glenn School Corporation,7456,North Liberty School,51.60%
7150,John Glenn School Corporation,7457,Walkerton Elementary School,46.40%
7175,Penn-Harris-Madison School Corp,7323,Walt Disney Elementary School,
7175,Penn-Harris-Madison School Corp,7324,Prairie Vista Elementary School,
7175,Penn-Harris-Madison School Corp,7329,Mary Frank Harris Elementary Sch,
7175,Penn-Harris-Madison School Corp,7334,Schmucker Middle School,40.80%
7175,Penn-Harris-Madison School Corp,7336,Virgil I Grissom Middle School,33.90%
7175,Penn-Harris-Madison School Corp,7341,Madison Elementary School,
7175,Penn-Harris-Madison School Corp,7361,Elm Road Elementary School,
7175,Penn-Harris-Madison School Corp,7365,Elsie Rogers Elementary School,
7175,Penn-Harris-Madison School Corp,7372,Discovery Middle School,70.60%
7175,Penn-Harris-Madison School Corp,7377,Moran Elementary School,
7175,Penn-Harris-Madison School Corp,7379,Bittersweet Elementary School,
7175,Penn-Harris-Madison School Corp,7383,Horizon Elementary School,
7175,Penn-Harris-Madison School Corp,7386,Meadow's Edge Elementary School,
7175,Penn-Harris-Madison School Corp,7390,Northpoint Elementary School,
7200,School City of Mishawaka,7459,Fred J Hums Elementary School,62.00%
7200,School City of Mishawaka,7465,John J Young Middle School,
7200,School City of Mishawaka,7467,Oaklawn Campus Program,***
7200,School City of Mishawaka,7469,Battell Elementary School,12.80%
7200,School City of Mishawaka,7473,Beiger Elementary School,31.80%
7200,School City of Mishawaka,7478,Liberty Elementary School,24.50%
7200,School City of Mishawaka,7481,Emmons Elementary School,11.30%
7200,School City of Mishawaka,7485,Lasalle Elementary School,20.30%
7200,School City of Mishawaka,7499,Twin Branch Elementary School,43.80%
7205,South Bend Community School Corp,7248,South Bend Virtual School,0.00%
7205,South Bend Community School Corp,7417,Warren Elementary School,
7205,South Bend Community School Corp,7425,Clay International Academy,18.20%
7205,South Bend Community School Corp,7435,Darden Elementary School,
7205,South Bend Community School Corp,7441,Swanson Traditional School,
7205,South Bend Community School Corp,7510,Jackson Middle School,4.60%
7205,South Bend Community School Corp,7512,LaSalle Academy,50.70%
7205,South Bend Community School Corp,7533,Coquillard Elementary School ,
7205,South Bend Community School Corp,7537,Edison Middle School,2.20%
7205,South Bend Community School Corp,7545,Harrison Elementary School,
7205,South Bend Community School Corp,7546,Marshall Traditional School,
7205,South Bend Community School Corp,7549,Jefferson Traditional School,18.20%
7205,South Bend Community School Corp,7555,Kennedy Academy,
7205,South Bend Community School Corp,7559,Dickinson Fine Arts Academy,4.70%
7205,South Bend Community School Corp,7561,Lincoln Elementary School,
7205,South Bend Community School Corp,7569,McKinley Elementary School,
7205,South Bend Community School Corp,7573,Madison S.T.E.A.M. Academy ,
7205,South Bend Community School Corp,7577,Marquette Montessori Academy,0.00%
7205,South Bend Community School Corp,7585,Monroe Elementary School,
7205,South Bend Community School Corp,7588,Wilson Elementary School,
7205,South Bend Community School Corp,7593,Muessel Elementary School,
7205,South Bend Community School Corp,7597,Navarre Middle School,0.00%
7205,South Bend Community School Corp,7601,Nuner Fine Arts Academy,
7205,South Bend Community School Corp,7632,Juvenile Justice Center,
7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,
7215,Union-North United School Corp,7400,LaVille Elementary School,43.90%
7230,Scott County School District 1,7630,Austin Elementary School,
7230,Scott County School District 1,7631,Austin Middle School,25.60%
7255,Scott County School District 2,7633,Johnson Elementary School,
7255,Scott County School District 2,7637,Lexington Elementary School,
7255,Scott County School District 2,7645,Scottsburg Middle School,36.10%
7255,Scott County School District 2,7649,Scottsburg Elem School,
7255,Scott County School District 2,7653,Vienna-Finley Elementary School,
7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,58.00%
7285,Shelby Eastern Schools,7663,Morristown Elementary School,
7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,31.00%
7285,Shelby Eastern Schools,7667,Waldron Elementary School,
7350,Northwestern Con School Corp,7691,Triton Central Elementary School,
7350,Northwestern Con School Corp,7697,Triton Central Middle School,54.50%
7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,
7360,Southwestern Con Sch Shelby Co,7703,Southwestern Elementary School,31.40%
7365,Shelbyville Central Schools,7721,Shelbyville Middle School,46.30%
7365,Shelbyville Central Schools,7725,Coulston Elementary School,
7365,Shelbyville Central Schools,7729,Thomas A Hendricks Elementary Sch,
7365,Shelbyville Central Schools,7733,William F Loper Elementary School,
7385,North Spencer County Sch Corp,7751,Chrisney Elementary School,58.10%
7385,North Spencer County Sch Corp,7753,David Turnham Education Center,60.00%
7385,North Spencer County Sch Corp,7755,Nancy Hanks Elementary School,73.70%
7385,North Spencer County Sch Corp,7761,Heritage Hills Middle School,
7385,North Spencer County Sch Corp,7767,Lincoln Trail Elementary School,61.10%
7445,South Spencer County Sch Corp,7789,Luce Elementary School,
7445,South Spencer County Sch Corp,7797,South Spencer Middle School,45.80%
7445,South Spencer County Sch Corp,7803,Rockport-Ohio Elementary School,
7495,Oregon-Davis School Corp,7818,Oregon-Davis Elementary School,28.60%
7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,
7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,
7515,North Judson-San Pierre Sch Corp,7851,North Judson-San Pierre Elem Sch,52.20%
7525,Knox Community School Corp,7837,Knox Community Middle School,21.60%
7525,Knox Community School Corp,7845,Knox Community Elementary School,
7605,Fremont Community Schools,7881,Fremont Elementary School,
7605,Fremont Community Schools,7884,Fremont Middle School,41.40%
7610,Hamilton Community Schools,7885,Hamilton Community High School,20.80%
7610,Hamilton Community Schools,7889,Hamilton Community Elementary Sch,
7615,MSD Steuben County,7895,Angola Middle School,38.50%
7615,MSD Steuben County,7897,Carlin Park Elementary School,
7615,MSD Steuben County,7899,Ryan Park Elementary School,
7615,MSD Steuben County,7901,Hendry Park Elementary School,
7615,MSD Steuben County,7905,Pleasant Lake Elementary School,
7645,Northeast School Corp,7917,North Central Jr/Sr High School,
7645,Northeast School Corp,7921,Northeast North Elementary School,42.50%
7645,Northeast School Corp,7941,Northeast East Elementary School,70.60%
7715,Southwest School Corporation,7953,Carlisle Elementary School,
7715,Southwest School Corporation,7954,Carlisle Middle School,30.80%
7715,Southwest School Corporation,7961,Sullivan Middle School,65.10%
7715,Southwest School Corporation,7965,Sullivan Elementary School,
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,31.60%
7775,Switzerland County School Corp,7987,Switzerland Co Middle School,
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,25.50%
7855,Lafayette School Corporation,8073,Lafayette Sunnyside Intermediate,26.60%
7855,Lafayette School Corporation,8077,Lafayette Tecumseh Jr High School,
7855,Lafayette School Corporation,8089,Edgelea Elementary School,
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,
7855,Lafayette School Corporation,8103,Miami Elementary School,
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,
7855,Lafayette School Corporation,8105,Murdock Elementary School,
7855,Lafayette School Corporation,8108,Oakland Elementary School,
7855,Lafayette School Corporation,8117,Vinton Elementary School,
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,
7865,Tippecanoe School Corp,8007,Hershey Elementary School,
7865,Tippecanoe School Corp,8009,Mintonye Elementary School,
7865,Tippecanoe School Corp,8017,Dayton Elementary School,
7865,Tippecanoe School Corp,8019,Burnett Creek Elementary School,
7865,Tippecanoe School Corp,8021,Wea Ridge Elementary School,
7865,Tippecanoe School Corp,8024,Battle Ground Elementary School,
7865,Tippecanoe School Corp,8025,Battle Ground Middle School,46.60%
7865,Tippecanoe School Corp,8026,Wainwright Middle School,45.40%
7865,Tippecanoe School Corp,8033,East Tipp Middle School,55.70%
7865,Tippecanoe School Corp,8035,James Cole Elementary School,
7865,Tippecanoe School Corp,8041,Klondike Middle School,48.70%
7865,Tippecanoe School Corp,8042,Klondike Elementary School,
7865,Tippecanoe School Corp,8045,Southwestern Middle School,18.40%
7865,Tippecanoe School Corp,8049,Wea Ridge Middle School,29.30%
7865,Tippecanoe School Corp,8111,Woodland Elementary School,
7875,West Lafayette Com School Corp,8129,West Lafayette Jr/Sr High School,
7875,West Lafayette Com School Corp,8135,West Lafayette Intermediate School,69.70%
7875,West Lafayette Com School Corp,8138,West Lafayette Elementary School,
7935,Tri-Central Community Schools,8154,Tri Central Elementary,
7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,21.80%
7945,Tipton Community School Corp,8163,Tipton Elementary School,
7945,Tipton Community School Corp,8167,Tipton Middle School,27.60%
7950,Union Co/Clg Corner Joint Sch Dist,8206,Union County Middle School,39.20%
7950,Union Co/Clg Corner Joint Sch Dist,8209,Liberty Elementary School,
7950,Union Co/Clg Corner Joint Sch Dist,8213,College Corner Union Elem School,
7995,Evansville Vanderburgh School Corp,8207,EVSC Virtual Academy,15.40%
7995,Evansville Vanderburgh School Corp,8225,Cynthia Heights Elementary School,
7995,Evansville Vanderburgh School Corp,8229,Scott Elementary School,53.20%
7995,Evansville Vanderburgh School Corp,8230,North Junior High School,
7995,Evansville Vanderburgh School Corp,8231,Oak Hill Elementary,59.20%
7995,Evansville Vanderburgh School Corp,8242,McCutchanville Elementary School,71.50%
7995,Evansville Vanderburgh School Corp,8251,Lincoln School,13.00%
7995,Evansville Vanderburgh School Corp,8261,Caze Elementary School,
7995,Evansville Vanderburgh School Corp,8265,Cedar Hall Community School,21.30%
7995,Evansville Vanderburgh School Corp,8270,Academy for Innovative Studies,0.00%
7995,Evansville Vanderburgh School Corp,8285,Delaware Elementary School,26.30%
7995,Evansville Vanderburgh School Corp,8289,Dexter Elementary School,
7995,Evansville Vanderburgh School Corp,8293,Fairlawn Elementary School,
7995,Evansville Vanderburgh School Corp,8301,Glenwood Leadership Academy,14.30%
7995,Evansville Vanderburgh School Corp,8309,Harper Elementary School,
7995,Evansville Vanderburgh School Corp,8317,Hebron Elementary School,
7995,Evansville Vanderburgh School Corp,8318,Helfrich Park STEM Academy,38.40%
7995,Evansville Vanderburgh School Corp,8321,Stockwell Elementary School,
7995,Evansville Vanderburgh School Corp,8323,Thompkins Middle School,50.70%
7995,Evansville Vanderburgh School Corp,8325,Highland Elementary School,
7995,Evansville Vanderburgh School Corp,8329,Lodge Community School,8.30%
7995,Evansville Vanderburgh School Corp,8339,McGary Middle School,6.10%
7995,Evansville Vanderburgh School Corp,8345,Perry Heights Middle School,62.30%
7995,Evansville Vanderburgh School Corp,8349,Plaza Park International Prep Acad,26.30%
7995,Evansville Vanderburgh School Corp,8353,Evans School,18.30%
7995,Evansville Vanderburgh School Corp,8357,Stringtown Elementary School,
7995,Evansville Vanderburgh School Corp,8361,Tekoppel Elementary School,
7995,Evansville Vanderburgh School Corp,8365,Vogel Elementary School,46.70%
7995,Evansville Vanderburgh School Corp,8369,Washington Middle School,25.00%
7995,Evansville Vanderburgh School Corp,8376,Daniel Wertz Elementary School,
7995,Evansville Vanderburgh School Corp,8381,West Terrace Elementary School,
8010,North Vermillion Com Sch Corp,8394,North Vermillion High School,
8010,North Vermillion Com Sch Corp,8403,North Vermillion Elementary School,21.20%
8020,South Vermillion Com Sch Corp,8409,Central Elementary School,
